11	68
11	71
11	72
11	79
11	85
11	93
11	94
11	95
11	96
11	97
11	100
11	101
11	102
11	107
11	108
11	111
11	112
11	113
11	115
11	116
11	117
11	118
11	119
11	120
11	121
11	122
11	124
11	125
11	126
11	127
11	129
11	130
11	132
11	133
11	134
11	135
11	136
11	137
11	139
11	140
11	141
11	142
11	145
11	147
11	151
11	152
11	153
11	154
12	12
12	64
12	69
12	72
12	73
12	80
12	86
12	93
12	99
12	100
12	104
12	105
12	106
12	107
12	110
12	111
12	115
12	129
12	132
12	139
12	144
12	145
12	147
12	149
12	150
12	151
13	13
13	65
13	70
13	73
13	74
13	81
13	87
13	94
13	100
13	101
13	105
13	106
13	107
13	108
13	111
13	112
13	116
13	130
13	133
13	140
13	145
13	146
13	148
13	150
13	151
13	152
14	14
14	66
14	71
14	74
14	75
14	82
14	88
14	95
14	101
14	102
14	106
14	107
14	108
14	109
14	112
14	113
14	117
14	131
14	134
14	141
14	146
14	147
14	149
14	151
14	152
14	153
15	15
15	67
15	72
15	75
15	76
15	83
15	89
15	96
15	102
15	103
15	107
15	108
15	109
15	110
15	113
15	114
15	118
15	132
15	135
15	142
15	147
15	148
15	150
15	152
15	153
15	154
16	16
16	62
16	63
16	64
16	65
16	66
16	67
16	69
16	70
16	71
16	72
16	74
16	75
16	78
16	79
16	80
16	81
16	82
16	83
16	85
16	86
16	87
16	88
16	89
16	91
16	92
16	97
16	103
16	104
16	108
16	109
16	110
16	111
16	114
16	115
16	119
16	125
16	126
16	127
16	128
16	129
16	130
16	131
16	132
16	134
16	135
16	137
16	138
16	139
16	140
16	141
16	142
16	144
16	145
16	146
16	147
16	150
16	152
17	17
17	69
17	74
17	77
17	78
17	85
17	91
17	98
17	104
17	105
17	109
17	110
17	111
17	112
17	115
17	116
17	120
17	124
17	125
17	134
17	137
17	144
17	149
17	150
17	152
17	154
18	18
18	70
18	75
18	78
18	79
18	86
18	92
18	99
18	105
18	106
18	110
18	111
18	112
18	113
18	116
18	117
18	121
18	124
18	125
18	126
18	135
18	138
18	145
18	150
18	151
18	153
19	19
19	62
19	71
19	76
19	79
19	80
19	87
19	100
19	106
19	107
19	111
19	112
19	113
19	114
19	117
19	118
19	122
19	125
19	126
19	127
19	136
19	139
19	146
19	151
19	152
19	154
20	20
20	63
20	72
20	77
20	80
20	81
20	88
20	93
20	94
20	95
20	96
20	97
20	98
20	99
20	100
20	102
20	103
20	104
20	105
20	106
20	109
20	110
20	111
20	116
20	117
20	120
20	121
20	122
20	125
20	129
20	130
20	131
20	132
20	133
20	134
20	135
20	136
20	138
20	139
20	141
20	142
20	143
20	144
20	145
20	146
20	148
20	149
20	150
20	151
20	154
21	21
21	64
21	73
21	78
21	81
21	82
21	89
21	93
21	102
21	108
21	109
21	113
21	114
21	115
21	116
21	119
21	120
21	125
21	127
21	128
21	129
21	138
21	141
21	148
21	153
21	154
22	22
22	65
22	74
22	79
22	82
22	83
22	90
22	94
22	103
22	109
22	110
22	114
22	115
22	116
22	117
22	120
22	121
22	124
22	126
22	128
22	129
22	130
22	139
22	142
22	149
22	154
23	23
23	62
23	63
23	64
23	65
23	67
23	68
23	69
23	70
23	71
23	72
23	73
23	74
23	76
23	77
23	78
23	79
23	81
23	82
23	85
23	86
23	87
23	88
23	89
23	90
23	92
23	95
23	104
23	110
23	111
23	115
23	116
23	117
23	118
23	121
23	122
23	126
23	128
23	132
23	133
23	134
23	135
23	136
23	137
23	138
23	139
23	141
23	142
23	144
23	145
23	146
23	147
23	148
23	149
23	151
23	152
23	153
23	154
24	24
24	62
24	63
24	64
24	65
24	66
24	68
24	69
24	70
24	71
24	72
24	73
24	74
24	75
24	77
24	78
24	79
24	80
24	82
24	83
24	86
24	87
24	88
24	89
24	90
24	91
24	93
24	94
24	95
24	97
24	98
24	99
24	100
24	101
24	102
24	103
24	104
24	106
24	107
24	108
24	109
24	110
24	113
24	114
24	115
24	120
24	121
24	125
24	126
24	128
24	130
24	131
24	132
24	141
24	144
24	151
25	25
25	62
25	68
25	77
25	82
25	85
25	86
25	94
25	95
25	96
25	98
25	99
25	100
25	101
25	102
25	103
25	104
25	105
25	107
25	108
25	109
25	110
25	111
25	114
25	115
25	116
25	121
25	122
25	124
25	125
25	128
25	130
25	134
25	135
25	136
25	137
25	138
25	139
25	140
25	141
25	143
25	144
25	146
25	147
25	148
25	149
25	150
25	151
25	153
25	154
26	26
26	63
26	69
26	78
26	83
26	86
26	87
26	93
26	94
26	98
26	107
26	113
26	114
26	118
26	119
26	120
26	121
26	127
26	128
26	130
26	132
26	133
26	134
26	143
26	146
26	153
27	27
27	62
27	63
27	65
27	66
27	67
27	68
27	69
27	71
27	72
27	73
27	74
27	75
27	76
27	77
27	78
27	80
27	81
27	82
27	83
27	85
27	86
27	89
27	90
27	91
27	92
27	94
27	95
27	99
27	108
27	114
27	115
27	119
27	120
27	121
27	122
27	124
27	125
27	126
27	127
27	130
27	132
27	136
27	137
27	138
27	139
27	140
27	141
27	142
27	143
27	145
27	146
27	148
27	149
27	150
27	151
27	152
27	153
28	28
28	65
28	71
28	80
28	85
28	88
28	89
28	93
28	94
28	97
28	98
28	99
28	101
28	102
28	103
28	104
28	105
28	106
28	107
28	108
28	110
28	111
28	112
28	113
28	114
28	117
28	118
28	119
28	125
28	126
28	127
28	128
28	131
28	133
28	137
28	138
28	139
28	140
28	141
28	142
28	143
28	144
28	146
28	147
28	149
28	150
28	151
28	152
28	153
28	154
29	29
29	66
29	72
29	81
29	86
29	89
29	90
29	94
29	95
29	98
29	99
29	100
29	102
29	103
29	104
29	105
29	106
29	107
29	108
29	109
29	111
29	112
29	113
29	114
29	115
29	118
29	119
29	120
29	124
29	126
29	127
29	128
29	129
29	132
29	134
29	138
29	139
29	140
29	141
29	142
29	143
29	144
29	145
29	147
29	148
29	150
29	151
29	152
29	153
29	154
30	30
30	67
30	73
30	82
30	87
30	90
30	91
30	95
30	96
30	99
30	100
30	101
30	103
30	104
30	105
30	106
30	107
30	108
30	109
30	110
30	112
30	113
30	114
30	115
30	116
30	119
30	120
30	121
30	124
30	125
30	127
30	128
30	129
30	130
30	133
30	135
30	139
30	140
30	141
30	142
30	143
30	144
30	145
30	146
30	148
30	149
30	151
30	152
30	153
30	154
31	31
31	68
31	70
31	71
31	74
31	76
31	78
31	80
31	83
31	88
31	90
31	91
31	92
31	93
31	96
31	101
31	102
31	104
31	106
31	107
31	108
31	109
31	110
31	111
31	115
31	116
31	117
31	120
31	121
31	124
31	125
31	126
31	128
31	129
31	131
31	132
31	133
31	134
31	138
31	140
31	141
31	142
31	143
31	144
31	146
31	147
31	149
31	152
32	32
32	63
32	64
32	65
32	66
32	67
32	68
32	70
32	73
32	74
32	76
32	78
32	80
32	82
32	83
32	85
32	86
32	87
32	88
32	90
32	94
32	97
32	102
32	103
32	105
32	107
32	108
32	109
32	110
32	111
32	112
32	116
32	117
32	118
32	121
32	122
32	124
32	128
32	131
32	136
32	137
32	138
32	140
32	146
32	149
32	151
32	152
32	154
33	33
33	62
33	63
33	70
33	72
33	73
33	76
33	78
33	80
33	82
33	85
33	90
33	92
33	93
33	94
33	96
33	97
33	99
33	100
33	101
33	102
33	105
33	107
33	114
33	115
33	116
33	120
33	121
33	124
33	125
33	129
33	132
33	137
33	138
33	139
33	141
33	147
33	150
33	152
33	153
34	34
34	62
34	63
34	64
34	71
34	73
34	74
34	77
34	79
34	81
34	83
34	86
34	91
34	94
34	95
34	97
34	98
34	100
34	101
34	102
34	103
34	106
34	108
34	115
34	116
34	117
34	121
34	122
34	125
34	126
34	130
34	133
34	138
34	139
34	140
34	142
34	148
34	151
34	153
34	154
35	35
35	62
35	66
35	67
35	68
35	69
35	70
35	71
35	73
35	76
35	77
35	79
35	81
35	83
35	85
35	86
35	88
35	89
35	90
35	91
35	93
35	94
35	97
35	100
35	105
35	106
35	108
35	110
35	111
35	112
35	113
35	114
35	115
35	119
35	120
35	121
35	124
35	126
35	127
35	131
35	134
35	139
35	140
35	141
35	143
35	149
35	152
35	154
36	36
36	62
36	64
36	65
36	66
36	73
36	75
36	76
36	79
36	81
36	83
36	85
36	88
36	94
36	95
36	98
36	101
36	106
36	107
36	109
36	111
36	112
36	113
36	114
36	115
36	116
36	120
36	121
36	122
36	126
36	129
36	130
36	131
36	133
36	134
36	136
36	137
36	138
36	139
36	143
36	145
36	146
36	147
36	148
36	149
36	151
36	152
36	154
37	37
37	62
37	64
37	68
37	69
37	70
37	71
37	72
37	73
37	75
37	78
37	79
37	81
37	83
37	85
37	87
37	88
37	90
37	91
37	92
37	93
37	94
37	97
37	98
37	100
37	101
37	103
37	104
37	105
37	106
37	109
37	111
37	118
37	119
37	120
37	124
37	127
37	130
37	131
37	132
37	134
37	135
37	137
37	138
37	139
37	140
37	144
37	146
37	147
37	148
37	149
37	150
37	152
37	153
38	38
38	64
38	66
38	67
38	68
38	75
38	77
38	78
38	81
38	83
38	85
38	87
38	90
38	94
38	95
38	98
38	99
38	101
38	102
38	104
38	105
38	106
38	107
38	110
38	112
38	119
38	120
38	121
38	124
38	126
38	127
38	129
38	130
38	134
38	137
38	142
38	143
38	144
38	146
38	152
39	39
39	62
39	63
39	64
39	66
39	70
39	71
39	72
39	73
39	74
39	75
39	77
39	80
39	81
39	83
39	85
39	87
39	89
39	90
39	92
39	95
39	96
39	99
39	100
39	102
39	103
39	105
39	106
39	107
39	108
39	111
39	113
39	120
39	121
39	122
39	124
39	126
39	129
39	132
39	133
39	134
39	136
39	137
39	139
39	140
39	141
39	142
39	146
39	148
39	149
39	150
39	151
39	152
39	154
40	40
40	66
40	68
40	69
40	70
40	77
40	79
40	80
40	83
40	85
40	87
40	89
40	92
40	93
40	94
40	95
40	98
40	99
40	102
40	105
40	110
40	111
40	113
40	115
40	116
40	117
40	118
40	119
40	120
40	124
40	125
40	127
40	130
40	133
40	134
40	135
40	137
40	138
40	140
40	141
40	142
40	143
40	147
40	149
40	150
40	151
40	152
40	153
41	41
41	63
41	64
41	65
41	66
41	68
41	72
41	73
41	74
41	75
41	76
41	77
41	79
41	82
41	83
41	85
41	87
41	89
41	91
41	92
41	94
41	95
41	96
41	99
41	100
41	103
41	106
41	111
41	112
41	114
41	116
41	117
41	118
41	119
41	120
41	121
41	124
41	127
41	129
41	130
41	132
41	133
41	137
41	140
41	145
41	146
41	147
41	149
42	42
42	63
42	68
42	70
42	71
42	72
42	79
42	81
42	82
42	85
42	87
42	89
42	91
42	95
42	96
42	97
42	100
42	101
42	104
42	107
42	112
42	113
42	115
42	117
42	118
42	119
42	120
42	121
42	122
42	124
42	126
42	127
42	129
42	132
42	135
42	136
42	137
42	139
42	140
42	142
42	143
42	144
42	145
42	149
42	151
42	152
42	153
42	154
43	43
43	64
43	69
43	71
43	72
43	73
43	80
43	82
43	83
43	86
43	88
43	90
43	92
43	93
43	94
43	95
43	99
43	100
43	103
43	104
43	106
43	107
43	109
43	110
43	111
43	112
43	115
43	117
43	126
43	129
43	131
43	132
43	134
43	135
43	139
43	142
43	147
43	148
43	149
43	151
44	44
44	63
44	64
44	66
44	67
44	68
44	69
44	71
44	75
44	76
44	77
44	78
44	79
44	80
44	82
44	85
44	86
44	88
44	90
44	92
44	94
44	95
44	96
44	100
44	101
44	104
44	105
44	107
44	108
44	110
44	111
44	112
44	113
44	116
44	118
44	124
44	125
44	126
44	128
44	129
44	131
44	134
44	137
44	138
44	139
44	141
44	142
44	144
44	145
44	146
44	147
44	151
44	153
44	154
45	45
45	62
45	64
45	65
45	67
45	68
45	69
45	70
45	72
45	76
45	77
45	78
45	79
45	80
45	81
45	83
45	86
45	87
45	89
45	91
45	95
45	96
45	97
45	101
45	102
45	105
45	106
45	108
45	109
45	111
45	112
45	113
45	114
45	117
45	119
45	124
45	125
45	126
45	127
45	129
45	130
45	132
45	135
45	138
45	139
45	140
45	142
45	143
45	145
45	146
45	147
45	148
45	152
45	154
46	46
46	62
46	64
46	67
46	72
46	74
46	75
46	76
46	83
46	85
46	86
46	89
46	91
46	96
46	97
46	98
46	102
46	103
46	106
46	107
46	109
46	110
46	112
46	113
46	114
46	115
46	118
46	120
46	129
46	132
46	134
46	135
46	137
46	138
46	142
46	145
46	150
46	151
46	152
46	154
47	47
47	62
47	64
47	66
47	67
47	69
47	70
47	71
47	72
47	74
47	78
47	79
47	80
47	81
47	82
47	83
47	85
47	88
47	89
47	91
47	97
47	98
47	99
47	103
47	104
47	107
47	108
47	110
47	111
47	113
47	114
47	115
47	116
47	119
47	121
47	125
47	126
47	127
47	128
47	129
47	131
47	132
47	134
47	137
47	140
47	141
47	142
47	144
47	145
47	147
47	148
47	149
47	150
47	154
48	48
48	62
48	64
48	66
48	69
48	74
48	76
48	77
48	78
48	85
48	87
48	88
48	91
48	98
48	99
48	100
48	104
48	105
48	108
48	109
48	111
48	112
48	114
48	115
48	116
48	117
48	120
48	122
48	125
48	131
48	134
48	136
48	137
48	139
48	140
48	144
48	147
48	152
48	153
48	154
49	49
49	63
49	65
49	67
49	70
49	75
49	77
49	78
49	79
49	86
49	88
49	89
49	92
49	93
49	94
49	95
49	96
49	97
49	98
49	102
49	103
49	104
49	107
49	108
49	111
49	114
49	119
49	120
49	122
49	125
49	127
49	128
49	129
49	130
49	131
49	133
49	134
49	136
49	139
49	142
49	143
49	144
49	146
49	147
49	149
49	150
49	151
49	152
50	50
50	62
50	64
50	66
50	68
50	71
50	76
50	78
50	79
50	80
50	87
50	89
50	90
50	93
50	100
50	101
50	102
50	106
50	107
50	110
50	111
50	113
50	114
50	116
50	117
50	118
50	119
50	122
50	124
50	125
50	127
50	133
50	136
50	138
50	139
50	141
50	142
50	146
50	149
50	154
51	51
51	63
51	65
51	67
51	69
51	72
51	77
51	79
51	80
51	81
51	88
51	90
51	91
51	93
51	95
51	96
51	97
51	98
51	99
51	100
51	104
51	105
51	106
51	109
51	110
51	113
51	116
51	121
51	122
51	127
51	129
51	130
51	131
51	132
51	133
51	135
51	136
51	138
51	141
51	144
51	145
51	146
51	148
51	149
51	151
51	152
51	153
51	154
52	52
52	64
52	66
52	68
52	70
52	73
52	78
52	80
52	81
52	82
52	89
52	91
52	92
52	93
52	95
52	102
52	103
52	104
52	108
52	109
52	112
52	113
52	115
52	116
52	118
52	119
52	120
52	121
52	125
52	126
52	127
52	129
52	135
52	138
52	140
52	141
52	143
52	144
52	148
52	151
53	53
53	62
53	65
53	67
53	69
53	71
53	74
53	79
53	81
53	82
53	83
53	90
53	92
53	94
53	96
53	103
53	104
53	105
53	109
53	110
53	113
53	114
53	116
53	117
53	119
53	120
53	121
53	122
53	126
53	127
53	128
53	130
53	136
53	139
53	141
53	142
53	144
53	145
53	149
53	152
54	54
54	64
54	65
54	67
54	69
54	71
54	73
54	74
54	76
54	77
54	78
54	79
54	81
54	85
54	86
54	87
54	88
54	89
54	90
54	92
54	93
54	94
54	96
54	98
54	99
54	100
54	101
54	102
54	103
54	107
54	108
54	109
54	112
54	113
54	116
54	119
54	127
54	128
54	129
54	131
54	137
54	140
54	142
54	143
54	145
54	146
54	150
54	153
55	55
55	62
55	65
55	66
55	68
55	70
55	72
55	74
55	75
55	77
55	78
55	79
55	80
55	82
55	86
55	87
55	88
55	89
55	90
55	91
55	94
55	95
55	97
55	99
55	100
55	101
55	102
55	103
55	104
55	108
55	109
55	110
55	113
55	114
55	117
55	120
55	128
55	129
55	130
55	132
55	138
55	141
55	143
55	144
55	146
55	147
55	151
55	154
56	56
56	63
56	66
56	67
56	69
56	71
56	73
56	75
56	76
56	78
56	79
56	80
56	81
56	83
56	87
56	88
56	89
56	90
56	91
56	92
56	95
56	96
56	98
56	100
56	101
56	102
56	103
56	104
56	105
56	109
56	110
56	111
56	114
56	115
56	118
56	121
56	124
56	129
56	130
56	131
56	133
56	139
56	142
56	144
56	145
56	147
56	148
56	152
57	57
57	63
57	65
57	66
57	69
57	71
57	73
57	75
57	78
57	83
57	85
57	86
57	87
57	96
57	97
57	99
57	101
57	102
57	103
57	104
57	105
57	106
57	110
57	111
57	112
57	115
57	116
57	119
57	122
57	124
57	126
57	127
57	128
57	129
57	133
57	135
57	136
57	137
57	138
57	139
57	141
57	142
57	144
57	147
57	150
57	151
57	152
57	154
58	58
58	62
58	63
58	65
58	68
58	69
58	71
58	73
58	75
58	77
58	78
58	80
58	81
58	82
58	83
58	85
58	89
58	90
58	91
58	92
58	93
58	94
58	95
58	96
58	99
58	101
58	108
58	109
58	110
58	114
58	115
58	118
58	119
58	121
58	122
58	124
58	125
58	127
58	128
58	129
58	130
58	134
58	136
58	137
58	138
58	139
58	140
58	142
58	143
58	145
58	148
58	151
58	152
58	153
59	59
59	65
59	67
59	68
59	71
59	73
59	75
59	77
59	80
59	85
59	87
59	88
59	89
59	93
59	98
59	99
59	101
59	103
59	104
59	105
59	106
59	107
59	108
59	112
59	113
59	114
59	117
59	118
59	121
59	125
59	126
59	128
59	129
59	130
59	131
59	135
59	137
59	138
59	139
59	140
59	141
59	143
59	144
59	146
59	149
59	152
59	153
59	154
60	60
60	66
60	68
60	69
60	72
60	74
60	76
60	78
60	81
60	86
60	88
60	89
60	90
60	94
60	99
60	100
60	102
60	104
60	105
60	106
60	107
60	108
60	109
60	113
60	114
60	115
60	118
60	119
60	122
60	124
60	126
60	127
60	129
60	130
60	131
60	132
60	136
60	138
60	139
60	140
60	141
60	142
60	144
60	145
60	147
60	150
60	153
60	154
61	61
61	67
61	69
61	70
61	73
61	75
61	77
61	79
61	82
61	87
61	89
61	90
61	91
61	93
61	94
61	96
61	97
61	98
61	99
61	102
61	104
61	111
61	112
61	113
61	117
61	118
61	121
61	122
61	126
61	129
61	134
61	135
61	136
61	138
61	144
61	147
61	149
61	150
61	152
61	153
